Country Name,Country Code,Series,Series Code,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020
Malaysia,MYS,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,5398,4295,4445,8202,10307,10155,17824,12073,14086,16910,21522,28544,28576,..,34285,38648,43675,41717,43188,44516,..
Maldives,MDV,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2070,2240,2620,3400,3770,3460,4540,4480,5410,5460,5960,6600,6630,6800,7320,7650,8070,8510,9280,..,..
Maldives,MDV,"Population, total",SP.POP.TOTL,279398,286306,294186,302683,311265,319608,327487,335169,343452,353398,365734,380495,397237,415593,435015,454915,475513,496402,515696,531000,..
Maldives,MDV,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5097,..,..,8097,..,..,..
Maldives,MDV,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,728,..,..,1749,..,..,..
Maldives,MDV,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,..,..,12,..,..,..
Mali,MLI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,280,300,290,350,400,460,500,540,610,670,690,730,730,780,810,790,780,770,840,..,..
Mali,MLI,"Population, total",SP.POP.TOTL,10946445,11271600,11616887,11982695,12369070,12775516,13203378,13651464,14113577,14581429,15049353,15514591,15979499,16449864,16934220,17438778,17965429,18512394,19077690,19658000,..
Mali,MLI,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,66212,86388,80647,62718,63314,..,..,..,..,..
Mali,MLI,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,6738,10451,8299,23263,18001,..,..,..,..,..
Mali,MLI,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,108,127,137,226,221,223,160,338,..,..,..,..,..
Malta,MLT,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,10920,11160,11380,12510,14300,15660,16310,17720,19950,19520,20540,21420,21650,22680,24240,24700,23590,23840,26480,..,..
Malta,MLT,"Population, total",SP.POP.TOTL,390087,393028,395969,398582,401268,403834,405308,406724,409379,412477,414508,416268,420028,425967,434558,445053,455356,467999,484630,485000,..
Malta,MLT,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,6914,6933,7026,7699,8359,8553,..,..
Malta,MLT,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,3116,3420,3540,3474,4235,4452,..,..
Malta,MLT,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,15,32,8,42,17,53,64,72,67,74,69,73,77,78,95,113,250,149,147,..,..
Marshall Islands,MHL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2960,3110,3100,3130,3300,3460,3380,3510,3390,3480,3600,3600,3510,3900,4070,4310,4280,4460,4860,..,..
Marshall Islands,MHL,"Population, total",SP.POP.TOTL,50753,51422,52370,53456,54476,55258,55767,56051,56174,56250,56366,56531,56717,56938,57179,57439,57735,58058,58413,59000,..
Marshall Islands,MHL,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,117,..
Marshall Islands,MHL,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,..
Marshall Islands,MHL,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,530,480,490,530,620,720,870,960,1090,1120,1170,1240,1360,1450,1390,1260,1150,1110,1160,..,..
Mauritania,MRT,"Population, total",SP.POP.TOTL,2630219,2702400,2778099,2857148,2939247,3024194,3111906,3202517,3296238,3393409,3494195,3598648,3706554,3817494,3930896,4046301,4163534,4282574,4403319,4526000,..
Mauritania,MRT,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18113,17425,15473,..,..,..
Mauritania,MRT,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2493,2594,3419,..,..,..
Mauritania,MRT,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49,25,111,..,..,..
Mauritius,MUS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3900,3970,3960,4410,5170,5600,5930,6490,7400,7800,8080,8400,9550,10520,10820,10700,10640,11000,12050,..,..
Mauritius,MUS,"Population, total",SP.POP.TOTL,1186873,1196287,1204621,1213370,1221003,1228254,1233996,1239630,1244121,1247429,1250400,1252404,1255882,1258653,1260934,1262605,1263473,1264613,1265303,1268000,..
Mauritius,MUS,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,29985,32263,30621,30676,30948,..,..,..
Mauritius,MUS,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,3757,3488,3598,3685,4000,..,..,..
Mauritius,MUS,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,148,145,177,126,166,225,260,268,386,70,100,92,78,218,280,214,261,351,..,..,..
Mayotte,MYT,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mayotte,MYT,"Population, total",SP.POP.TOTL,150331,155754,161205,166721,172339,178098,184031,190098,196279,202503,208718,214923,221122,227351,233638,240020,246489,253000,260000,266000,..
Mayotte,MYT,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mayotte,MYT,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mayotte,MYT,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,6210,6740,7100,7360,7820,8050,8690,9250,9780,8820,9040,9310,10050,10270,10510,10170,9400,8930,9180,..,..
Mexico,MEX,"Population, total",SP.POP.TOTL,98899845,100298153,101684758,103081020,104514932,106005203,107560153,109170502,110815271,112463887,114092963,115695473,117274155,118827161,120355128,121858258,123333376,124777324,126190788,127576000,..
Mexico,MEX,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,2936111,3042546,3118608,3740744,3916844,4035251,..,..
Mexico,MEX,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,202703,199846,205729,289660,294661,308188,..,..
Mexico,MEX,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,8407,9130,9722,10415,11945,13081,13458,15135,16698,18530,20870,23122,26089,27191,29355,31364,38770,39448,43744,..,..
"Micronesia, Fed. Sts.",FSM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2210,2260,2270,2380,2440,2560,2560,2570,2590,2820,2900,3070,3150,3180,3150,3490,3410,3450,3400,..,..
"Micronesia, Fed. Sts.",FSM,"Population, total",SP.POP.TOTL,107402,107173,107030,106901,106625,106129,105371,104444,103543,102975,102911,103450,104506,105926,107446,108895,110215,111459,112640,114000,..
"Micronesia, Fed. Sts.",FSM,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2878.587017,2969.080862,2958.36445,3214.501311,3650.639074,4157.516289,4731.881297,5454.059633,6342.505345,6531.457423,6951.189532,7358.692594,8291.069872,8775.653152,8755.563562,8109.474814,7734.874435,7300.720793,7693.20173,..,..
Middle East & North Africa,MEA,"Population, total",SP.POP.TOTL,315326801,321297208,327362252,333608779,340143481,347029874,354302463,361929136,369823252,377883993,385917886,393944527,401974219,409977874,417932242,425821770,433597626,441255234,448912859,456661000,..
Middle East & North Africa,MEA,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,10138791.71,10598631.63,11075554.81,11329695.55,11258083.11,11260734.09,11030236.61,11045223.27,..
Middle East & North Africa,MEA,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,1286229.014,1319415.095,1468756.447,1628365.747,1780826.921,1813691.904,1733904.533,1747761.571,..
Middle East & North Africa,MEA,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,92285.16483,98175.83583,103546.0821,112694.2371,130261.1884,123738.9046,130031.3508,132800.7836,143135.6751,152983.2721,159563.4609,168606.0361,179807.6024,200975.0687,227281.9995,251729.3056,282094.8823,315735.2362,323055.0279,326665.529,..
Middle East & North Africa (excluding high income),MNA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1576.158865,1606.257663,1613.048329,1728.704638,1912.525155,2165.975286,2440.774194,2854.449068,3361.560475,3667.972595,3983.020517,4091.96544,4581.820254,4752.84894,4627.914497,4191.589505,4124.712376,3886.780112,..,..,..
Middle East & North Africa (excluding high income),MNA,"Population, total",SP.POP.TOTL,279279634,284249018,289264324,294343628,299502774,304755503,310109412,315573347,321168767,326900984,332777824,338814807,345004009,351299193,357637340,363975550,370276461,376546755,382896715,389463000,..
Middle East & North Africa (excluding high income),MNA,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,8598321.004,8918032.736,9225035.808,9421017.551,9261570.106,9228283.086,9046817.6,9092603.266,..
Middle East & North Africa (excluding high income),MNA,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,1139177.629,1164161.989,1307480.447,1456446.747,1602348.921,1629383.904,1545428.531,1555845.569,..
Middle East & North Africa (excluding high income),MNA,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,83262.95905,88248.41175,93443.52735,101745.2371,118902.0624,111482.3595,116998.1214,119556.6035,129697.2977,139339.649,145427.1057,152194.1603,162932.1676,183643.3676,209901.9995,232244.3056,261726.8823,294593.2362,300281.0278,301959.529,..
Middle East & North Africa (IDA & IBRD countries),TMN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Population, total",SP.POP.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,8419899.769,8741523.736,9045010.808,9236611.551,9078161.106,9044957.086,8864205.6,8915713.266,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,1128174.863,1153375.989,1297305.447,1445135.747,1591734.921,1616496.904,1530971.531,1540490.569,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,83262.95905,88248.41175,93443.52735,101745.2371,118902.0624,111482.3595,116998.1214,119556.6035,129694.2977,139338.649,145425.1057,152194.1603,162932.1676,183642.3676,209885.9995,232204.3056,261681.8823,294566.2362,300121.0278,301714.529,..
Middle income,MIC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1228.784929,1238.838764,1258.331435,1369.405285,1592.129102,1856.001863,2158.04512,2559.405777,3021.230916,3252.818592,3633.874704,4043.53203,4585.995045,4961.238206,5133.858072,5005.392086,4911.370719,4992.780037,5342.851482,..,..
Middle income,MIC,"Population, total",SP.POP.TOTL,4598469354,4658609413,4717766167,4776667150,4835321975,4893951980,4952303244,5010312065,5068731828,5128024829,5187847044,5248583579,5309856949,5371870625,5433979884,5495816130,5557635482,5619111361,5678540888,5735396000,..
Middle income,MIC,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,92101374.92,97616768.98,105809673.1,110464542.6,113467716.2,115462631.5,117016225.6,119405402.8,..
Middle income,MIC,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,15070690.32,14981300.3,14756047.51,14191703.83,14065980.79,14278584.56,14503144.53,14653667.74,..
Middle income,MIC,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,565981.6067,608770.7399,669821.7488,734971.2849,806686.5255,840772.6322,866312.0321,869664.7366,917319.0919,977034.1464,1060155.486,1105394.47,1147324.424,1230087.878,1286707.071,1358587.426,1460432.635,1523968.509,1597406.543,1637696.323,..
Moldova,MDA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,380,400,460,570,730,890,1030,1160,1500,1570,1910,2190,2520,2910,3010,2630,2510,2590,2980,..,..
Moldova,MDA,"Population, total",SP.POP.TOTL,2923783,2917252,2910504,2902320,2895147,2888111,2880095,2873429,2867964,2864346,2861487,2859833,2859458,2858692,2856950,2834530,2802170,2755158,2706049,3536000,..
Moldova,MDA,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,82663,77888,71071,63693,57576,50282,46779,..
Moldova,MDA,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,21823,21535,20923,21456,20859,19367,17895,..
Moldova,MDA,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,1209,1563,1734,1937,1956,1997,1935,1945,1880,1858,1928,1833,1875,1767,1806,1933,2037,2004,1967,2073,..
Monaco,MCO,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Population, total",SP.POP.TOTL,32147,32470,32806,33153,33500,33843,34190,34525,34872,35226,35612,36024,36460,36901,37322,37718,38070,38392,38682,39000,..
Monaco,MCO,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,506,541,548,533,520
Monaco,MCO,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,186,179,299,278,278
Monaco,MCO,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26,32,35,38,33
Mongolia,MNG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,470,480,530,610,760,900,1120,1410,1800,1790,2000,2590,3650,4330,4210,3820,3500,3230,3660,..,..
Mongolia,MNG,"Population, total",SP.POP.TOTL,2397418,2419588,2443271,2468762,2496391,2526424,2558856,2593820,2631898,2673796,2719896,2770362,2824699,2881792,2940108,2998439,3056359,3113779,3170208,3225000,..
Mongolia,MNG,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,133223,130484,..,..
Mongolia,MNG,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20066,20345,..,..
Mongolia,MNG,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,687,936,959,1588,1615,1790,1980,2099,2134,2207,2190,2476,3110,3258,3407,3505,3325,3849,4295,..,..
Montenegro,MNE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,1970,2440,3100,3660,4320,5120,6470,6740,6920,7250,7000,7330,7320,7250,7090,7400,8430,..,..
Montenegro,MNE,"Population, total",SP.POP.TOTL,604950,607389,609828,612267,613353,614261,615025,615875,616969,618294,619428,620079,620601,621207,621810,622159,622303,622373,622227,622000,..
Montenegro,MNE,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23601,23609,22465,21308,..
Montenegro,MNE,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1002,1365,1309,1318,..
Montenegro,MNE,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40,40,52,83,..
Morocco,MAR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1390,1400,1370,1540,1830,2070,2240,2380,2700,2880,2930,3000,2980,3090,3060,3020,2880,2880,3090,..,..
Morocco,MAR,"Population, total",SP.POP.TOTL,28793679,29126330,29454768,29782884,30115214,30455561,30804683,31163673,31536811,31929087,32343389,32781850,33241898,33715693,34192347,34663603,35126296,35581294,36029138,36472000,..
Morocco,MAR,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,594189,673760,687726,710619,764154,..
Morocco,MAR,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92184,94802,114558,126687,131464,..
Morocco,MAR,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23002,26906,30172,34431,36653,..
Mozambique,MOZ,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,320,310,280,320,350,390,420,450,500,540,520,550,600,670,690,640,530,470,460,..,..
Mozambique,MOZ,"Population, total",SP.POP.TOTL,17711927,18221888,18764155,19331100,19910552,20493925,21080110,21673316,22276596,22894710,23531574,24187487,24862648,25560725,26286163,27042002,27829942,28649007,29495962,30366000,..
Mozambique,MOZ,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,99758,..,116678,128073,149577,168182,188099,192096,204401,..,..
